user_id,attempt,recent_attempt,CF,recent_CF,u_bloom_score,u_3PL_score,u_recent_CF,CR,LI,LG,type
12194,19.0,0.0,0.3684210526315789,0.0,-3.5,-3.7363053663000003,0.0,15.733333333333333,37.6,388.0,repeat
12196,55.0,0.0,0.7636363636363637,0.0,10.0,9.0931782457,0.0,25.6,75.8,284.0,repeat
12197,8.0,0.0,0.0,0.0,-3.0,-4.360100424500001,0.0,3.0,0.0,24.0,new
12198,627.0,0.0,0.7384370015948963,0.0,161.0,104.00195178993,0.0,78.0,63.666666666666664,1212.0,repeat
12199,44.0,0.0,0.5227272727272727,0.0,0.0,-1.2890341599000001,0.0,30.0,47.0,248.0,repeat
12200,595.0,0.0,0.7344537815126051,0.0,141.0,100.67160040593001,0.0,61.4,72.93333333333334,732.0,repeat
12201,30.0,0.0,0.5333333333333333,0.0,4.5,-0.3612604244000003,0.0,19.0,33.0,192.0,repeat
12202,8.0,0.0,0.0,0.0,-3.0,-4.360100424500001,0.0,3.0,0.0,24.0,new
12203,8.0,0.0,0.0,0.0,-3.0,-4.360100424500001,0.0,3.0,0.0,24.0,new
12204,40.0,0.0,0.75,0.0,8.5,6.61291164913,0.0,44.0,71.0,192.0,repeat
12205,625.0,0.0,0.7472,0.0,164.5,110.41792946853,0.0,65.06666666666666,73.46666666666667,768.0,repeat
12206,591.0,0.0,0.5736040609137056,0.0,38.5,6.496130972730006,0.0,60.8,30.733333333333334,1772.0,repeat
12207,564.0,0.0,0.601063829787234,0.0,63.0,43.345774256329996,0.0,57.46666666666667,42.6,1484.0,repeat
12208,72.0,0.0,0.5,0.0,-6.0,-3.8027048871,0.0,12.266666666666667,44.4,292.0,repeat
12210,86.0,0.0,0.7209302325581395,0.0,15.0,14.619876517129999,0.0,28.266666666666666,56.733333333333334,572.0,repeat
12211,13.0,0.0,0.0,0.0,-5.0,-7.0768257902,0.0,5.0,0.0,52.0,repeat
12212,146.0,0.0,0.589041095890411,0.0,2.5,4.3267361838300005,0.0,41.4,24.733333333333334,828.0,repeat
12213,34.0,0.0,0.5588235294117647,0.0,2.5,-0.4190454936,0.0,6.866666666666666,68.73333333333333,112.0,repeat
12214,49.0,0.0,0.8775510204081632,0.0,15.5,14.02484581333,0.0,15.733333333333336,94.86666666666666,56.0,repeat
12215,14.0,0.0,0.0,0.0,-6.0,-7.4504432897,0.0,3.066666666666667,0.0,124.0,repeat
12216,48.0,0.0,0.5625,0.0,0.0,1.1943595265,0.0,33.8,44.666666666666664,728.0,repeat
12217,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12218,97.0,0.0,0.8247422680412371,0.0,26.5,25.51622067493,0.0,34.733333333333334,58.93333333333333,592.0,repeat
12219,30.0,0.0,0.5,0.0,-0.5,-2.0469572223,0.0,7.133333333333334,37.86666666666667,148.0,repeat
12220,30.0,0.0,0.6666666666666666,0.0,4.5,3.7315374747999996,0.0,19.0,67.0,80.0,repeat
12221,13.0,0.0,0.0,0.0,-5.0,-7.0768257902,0.0,5.0,0.0,52.0,repeat
12222,88.0,0.0,0.8409090909090909,0.0,26.0,23.06810608323,0.0,28.2,74.93333333333334,300.0,repeat
12223,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12224,117.0,0.0,0.905982905982906,0.0,43.5,38.97523740943,0.0,36.53333333333333,80.4,296.0,repeat
12225,31.0,0.0,0.6774193548387096,0.0,5.5,4.2328927761,0.0,9.6,42.0,124.0,repeat
12226,149.0,0.0,0.5570469798657718,0.0,4.0,0.31990072592999996,0.0,32.6,48.266666666666666,656.0,repeat
12227,165.0,0.0,0.806060606060606,0.0,46.5,38.53200009393,0.0,52.4,73.06666666666666,500.0,repeat
12228,45.0,0.0,0.6,0.0,7.0,1.8928862816,0.0,11.733333333333333,46.4,216.0,repeat
12229,117.0,0.0,0.9487179487179487,0.0,53.5,44.79384785503,0.0,36.53333333333333,83.0,272.0,repeat
12232,395.0,0.0,0.610126582278481,0.0,43.0,20.822905438230002,0.0,51.6,62.666666666666664,828.0,repeat
12233,214.0,0.0,0.7336448598130841,0.0,32.0,36.49076946143,0.0,57.6,76.53333333333333,560.0,repeat
12235,499.0,0.0,0.9639278557114228,0.0,253.0,211.06397845943,0.0,32.46666666666667,67.2,420.0,repeat
12236,119.0,0.0,0.9159663865546218,0.0,53.5,43.4122445937,0.0,38.86666666666667,83.66666666666667,260.0,repeat
12237,64.0,0.0,0.96875,0.0,26.5,26.631355511,0.0,20.266666666666666,94.13333333333334,64.0,repeat
12238,50.0,0.0,0.62,0.0,5.0,2.9140258773300003,0.0,16.066666666666666,42.2,384.0,repeat
12239,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12240,565.0,0.0,0.9486725663716814,0.0,283.0,228.74610674673,0.0,52.0,68.46666666666667,668.0,repeat
12241,22.0,0.0,0.8636363636363636,0.0,8.5,7.037671995499999,0.0,16.0,70.0,52.0,repeat
12242,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12243,68.0,0.0,0.3382352941176471,0.0,-4.5,-12.06128432387,0.0,27.8,19.666666666666668,924.0,repeat
12244,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12245,21.0,0.0,0.42857142857142855,0.0,-3.0,-2.5493693936,0.0,8.285714285714286,23.46938775510204,147.0,repeat
12246,48.0,0.0,0.7708333333333334,0.0,10.0,9.3144743397,0.0,21.122448979591837,61.83673469387755,222.0,repeat
12249,17.0,0.0,0.7058823529411765,0.0,1.5,2.9387885424,0.0,19.0,56.00000000000001,66.0,repeat
12250,6.0,0.0,0.8333333333333334,0.0,2.0,1.628783602,0.0,6.0,67.0,0.0,new
12251,114.0,0.0,0.7543859649122807,0.0,28.0,20.64666996583,0.0,44.285714285714285,59.142857142857146,484.0,repeat
12254,17.0,0.0,0.8823529411764706,0.0,4.5,5.5521117814,0.0,19.0,78.0,20.0,repeat
12255,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12256,82.0,0.0,0.7560975609756098,0.0,24.0,14.018654383129999,0.0,32.89795918367347,53.714285714285715,489.0,repeat
12257,19.0,0.0,0.631578947368421,0.0,-0.5,1.33333742743,0.0,15.0,56.99999999999999,43.0,repeat
12258,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12259,48.0,0.0,0.8541666666666666,0.0,15.0,13.4536937969,0.0,21.122448979591837,77.3265306122449,153.0,repeat
12260,40.0,0.0,0.725,0.0,7.0,5.6348923376,0.0,15.79591836734694,35.55102040816327,179.0,repeat
12261,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12262,65.0,0.0,0.8,0.0,15.5,13.63341725073,0.0,26.653061224489797,68.89795918367346,233.0,repeat
12263,11.0,0.0,0.2727272727272727,0.0,-1.0,-2.8712306479,0.0,8.0,25.0,43.0,new
12264,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12265,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12266,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12267,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12268,31.0,0.0,0.6774193548387096,0.0,7.0,2.8705688234999998,0.0,13.040816326530612,18.775510204081634,242.0,repeat
12269,15.0,0.0,0.26666666666666666,0.0,-3.0,-4.2723080392,0.0,5.469387755102041,15.489795918367347,124.0,repeat
12270,26.0,0.0,0.5384615384615384,0.0,1.5,-0.25088170760000017,0.0,11.571428571428571,31.448979591836736,147.0,repeat
12271,26.0,0.0,0.5384615384615384,0.0,0.5,-0.6116648984,0.0,11.571428571428571,31.448979591836736,147.0,repeat
12272,88.0,0.0,0.8522727272727273,0.0,22.5,23.70726917803,0.0,37.51020408163265,74.61224489795919,262.0,repeat
12274,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,5.0,0.0,55.0,new
12275,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,5.0,0.0,55.0,new
12276,42.0,0.0,0.8809523809523809,0.0,13.0,12.6676212349,0.0,30.0,79.0,81.0,repeat
12279,99.0,0.0,0.8484848484848485,0.0,32.5,27.10429009863,0.0,42.51020408163265,78.61224489795919,302.0,repeat
12280,54.0,0.0,0.7962962962962963,0.0,13.0,10.29632236983,0.0,24.775510204081634,63.265306122448976,279.0,repeat
12282,21.0,0.0,0.47619047619047616,0.0,-1.0,-1.8457149287,0.0,7.591836734693878,48.95918367346939,127.0,repeat
12283,92.0,0.0,0.44565217391304346,0.0,-2.0,-10.01312215777,0.0,15.142857142857142,44.25714285714286,536.0,repeat
12284,546.0,0.0,0.6428571428571429,0.0,69.5,41.57125943143001,0.0,44.17142857142858,51.2,1086.0,repeat
12285,353.0,0.0,0.6203966005665722,0.0,51.0,45.61216468999999,0.0,21.742857142857144,72.34285714285714,356.0,repeat
12288,74.0,0.0,0.918918918918919,0.0,28.0,25.64424688103,0.0,21.17142857142857,81.2,240.0,repeat
12289,204.0,0.0,0.8088235294117647,0.0,61.0,57.294355353300006,0.0,13.857142857142858,34.457142857142856,286.0,repeat
12290,535.0,0.0,0.874766355140187,0.0,212.0,180.57346413483,0.0,48.02857142857143,50.88571428571429,1266.0,repeat
12291,605.0,0.0,0.947107438016529,0.0,290.5,244.47334586153,0.0,54.22857142857143,77.74285714285715,592.0,repeat
12292,22.0,0.0,0.8181818181818182,0.0,5.5,5.9600296063,0.0,31.0,32.0,474.0,repeat
12293,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,1.0,0.0,0.0,new
12294,22.0,0.0,0.5,0.0,-0.5,-0.6333916705,0.0,14.000000000000002,30.0,202.0,repeat
12295,124.0,0.0,0.7741935483870968,0.0,25.5,27.08237086773,0.0,66.0,63.0,542.0,repeat
12296,23.0,0.0,0.6956521739130435,0.0,5.0,4.032855875,0.0,14.000000000000002,55.00000000000001,146.0,repeat
12297,683.0,0.0,0.9165446559297218,0.0,309.0,252.95074447823,0.0,82.4,67.57142857142857,1398.0,repeat
12299,148.0,0.0,0.8918918918918919,0.0,44.0,47.92328302853,0.0,43.885714285714286,83.65714285714286,412.0,repeat
12300,5.0,0.0,0.8,0.0,2.0,1.7118286164999998,0.0,1.0,0.0,0.0,new
12302,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,1.0,0.0,0.0,new
12303,12.0,0.0,0.6666666666666666,0.0,2.5,1.56979655893,0.0,14.000000000000002,20.0,236.0,repeat
12304,75.0,0.0,0.6666666666666666,0.0,16.0,7.9856156552,0.0,47.0,42.0,610.0,repeat
12305,22.0,0.0,0.8636363636363636,0.0,7.5,6.8815950481,0.0,14.000000000000002,80.0,32.0,repeat
12306,31.0,0.0,0.4838709677419355,0.0,-0.5,-1.9376820445000003,0.0,8.85714285714286,14.571428571428571,346.0,repeat
12307,81.0,0.0,0.7901234567901234,0.0,27.5,18.94250524523,0.0,23.914285714285715,50.08571428571429,628.0,repeat
12308,179.0,0.0,0.8100558659217877,0.0,41.5,42.12614964503,0.0,48.08571428571429,79.4,716.0,repeat
12309,22.0,0.0,0.9090909090909091,0.0,7.5,7.8223748110999995,0.0,14.000000000000002,80.0,32.0,repeat
12310,31.0,0.0,0.3548387096774194,0.0,-4.5,-5.1494413409,0.0,8.85714285714286,19.428571428571427,312.0,repeat
12311,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,74.0,new
12312,31.0,0.0,0.6451612903225806,0.0,4.5,3.4343275495,0.0,15.17142857142857,25.742857142857144,414.0,repeat
12313,61.0,0.0,0.7213114754098361,0.0,14.5,9.50089150943,0.0,16.142857142857142,29.142857142857142,380.0,repeat
12314,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,74.0,new
12315,42.0,0.0,0.5476190476190477,0.0,0.5,-0.028570369099999993,0.0,12.285714285714286,40.54285714285714,312.0,repeat
12316,32.0,0.0,0.5,0.0,5.0,-2.2931981456700004,0.0,10.114285714285716,57.82857142857143,324.0,repeat
12317,14.0,0.0,0.0,0.0,-6.0,-7.4504432897,0.0,2.5428571428571427,0.0,142.0,repeat
12318,38.0,0.0,0.47368421052631576,0.0,1.0,-4.51531269967,0.0,16.142857142857142,19.428571428571427,516.0,repeat
12319,31.0,0.0,0.5806451612903226,0.0,2.5,1.5830426902999997,0.0,8.85714285714286,29.142857142857142,244.0,repeat
12320,33.0,0.0,0.5757575757575758,0.0,1.5,1.9585239477,0.0,8.028571428571428,36.51428571428571,242.0,repeat
12323,11.0,0.0,0.7272727272727273,0.0,3.0,2.1858100887,0.0,5.0,50.0,34.0,new
12325,597.0,0.0,0.678391959798995,0.0,105.5,64.55901647643,0.0,71.07692307692308,58.184615384615384,1457.0,repeat
12326,18.0,0.0,0.8333333333333334,0.0,8.0,4.8452609001999996,0.0,3.0307692307692307,74.61538461538461,66.0,repeat
12328,30.0,0.0,0.7333333333333333,0.0,4.0,5.18502484423,0.0,16.0,57.99999999999999,133.0,repeat
12331,142.0,0.0,0.852112676056338,0.0,40.0,40.84022650513,0.0,42.0,79.4,527.0,repeat
12332,14.0,0.0,0.14285714285714285,0.0,-5.0,-5.4057103323,0.0,2.476923076923077,0.0,129.0,repeat
12333,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12334,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12335,50.0,0.0,0.74,0.0,11.0,9.82148359143,0.0,14.153846153846153,45.184615384615384,162.0,repeat
12336,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12337,153.0,0.0,0.7189542483660131,0.0,28.5,24.04080162343,0.0,35.92307692307692,64.93846153846154,617.0,repeat
12338,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12339,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12340,20.0,0.0,0.4,0.0,-3.0,-2.8408413569,0.0,4.507692307692308,25.384615384615383,162.0,repeat
12341,45.0,0.0,0.6888888888888889,0.0,8.0,6.31310931183,0.0,13.138461538461538,38.07692307692308,228.0,repeat
12342,15.0,0.0,0.0,0.0,-7.0,-7.4734581066,0.0,4.0,0.0,195.0,repeat
12343,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12344,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12345,31.0,0.0,0.5806451612903226,0.0,1.5,0.7343781469,0.0,9.076923076923078,40.61538461538461,162.0,repeat
12346,6.0,0.0,0.0,0.0,-3.0,-2.7397401826,0.0,4.0,0.0,67.0,new
12347,11.0,0.0,0.09090909090909091,0.0,-4.0,-4.4166293401,0.0,5.0,0.0,100.0,new
12348,64.0,0.0,0.859375,0.0,21.5,20.2386469248,0.0,18.923076923076923,64.27692307692308,293.0,repeat
12349,89.0,0.0,0.8202247191011236,0.0,22.5,22.62874228413,0.0,64.0,72.0,397.0,repeat
12350,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12351,68.0,0.0,0.45588235294117646,0.0,2.5,-7.29919622287,0.0,17.70769230769231,15.23076923076923,624.0,repeat
12352,213.0,0.0,0.4835680751173709,0.0,-2.0,-5.8452011310700005,0.0,54.61538461538461,19.076923076923077,2179.0,repeat
12353,59.0,0.0,0.9152542372881356,0.0,26.0,20.9363349893,0.0,19.415384615384614,84.92307692307692,130.0,repeat
12354,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12355,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,63.0,new
12356,155.0,0.0,0.8709677419354839,0.0,52.0,47.50376327163,0.0,47.707692307692305,73.49230769230769,620.0,repeat
12357,134.0,0.0,0.753731343283582,0.0,26.5,25.49964460583,0.0,39.70422535211268,42.84507042253521,564.0,repeat
12358,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,57.0,new
12359,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,4.0,0.0,57.0,new
12360,635.0,0.0,0.937007874015748,0.0,286.5,245.78900602833,0.0,66.02816901408451,72.90140845070422,1022.0,repeat
12361,666.0,0.0,0.9384384384384384,0.0,307.0,260.93235445623003,0.0,87.14084507042253,79.29577464788733,987.0,repeat
12362,124.0,0.0,0.7096774193548387,0.0,26.0,19.38003279043,0.0,53.436619718309856,28.014084507042252,1539.0,repeat
12363,122.0,0.0,0.5901639344262295,0.0,7.0,6.52119840573,0.0,40.80281690140845,25.267605633802816,1305.0,repeat
12364,113.0,0.0,0.40707964601769914,0.0,-5.5,-10.952660839470001,0.0,64.0,2.0,1918.0,repeat
12365,626.0,0.0,0.8083067092651757,0.0,197.5,168.58056076253,0.0,68.46478873239437,41.59154929577465,2287.0,repeat
12366,55.0,0.0,0.7272727272727273,0.0,6.0,8.14212578833,0.0,75.0,33.0,1528.0,repeat
12367,88.0,0.0,0.6818181818181818,0.0,10.0,11.208907342829999,0.0,34.67605633802817,48.816901408450704,1135.0,repeat
12368,14.0,0.0,0.0,0.0,-6.0,-7.4504432897,0.0,2.352112676056338,0.0,135.0,repeat
12369,85.0,0.0,0.6705882352941176,0.0,15.0,9.7395904887,0.0,64.0,65.0,670.0,repeat
12370,606.0,0.0,0.801980198019802,0.0,205.0,158.76025006543,0.0,70.16901408450704,29.3943661971831,2736.0,repeat
12371,58.0,0.0,0.6379310344827587,0.0,7.5,5.72628682017,0.0,18.492957746478872,42.19718309859155,582.0,repeat
12372,244.0,0.0,0.7213114754098361,0.0,57.0,39.98230133933,0.0,66.50704225352112,53.056338028169016,1834.0,repeat
12373,155.0,0.0,0.6258064516129033,0.0,20.0,8.46211098693,0.0,49.15492957746479,51.15492957746479,1408.0,repeat
12374,425.0,0.0,0.5505882352941176,0.0,19.5,-14.869416266469997,0.0,80.16901408450704,33.50704225352113,3087.0,repeat
12375,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,1.0,0.0,7.0,new
12376,134.0,0.0,0.8059701492537313,0.0,32.5,32.72445675323,0.0,53.436619718309856,39.54929577464789,915.0,repeat
12377,51.0,0.0,0.5882352941176471,0.0,0.0,2.4406680573,0.0,17.732394366197184,26.366197183098592,564.0,repeat
12378,707.0,0.0,0.9137199434229137,0.0,300.5,257.56993337663,0.0,93.29577464788733,69.84507042253522,1587.0,repeat
12379,159.0,0.0,0.6729559748427673,0.0,25.0,16.59541591723,0.0,54.53521126760563,26.91549295774648,1617.0,repeat
12380,183.0,0.0,0.7868852459016393,0.0,45.0,38.19946980943,0.0,64.0,64.50704225352112,1401.0,repeat
12381,40.0,0.0,0.65,0.0,11.0,3.7123767142,0.0,9.450704225352112,30.225352112676056,362.0,repeat
12382,161.0,0.0,0.8198757763975155,0.0,53.0,39.54422743733,0.0,63.0,69.59154929577464,965.0,repeat
12383,62.0,0.0,0.7741935483870968,0.0,16.5,12.91448387263,0.0,54.0,49.0,826.0,repeat
12384,259.0,0.0,0.8532818532818532,0.0,98.0,76.51019336733,0.0,39.22535211267606,56.04225352112676,919.0,repeat
12385,151.0,0.0,0.7549668874172185,0.0,29.5,27.46329977113,0.0,59.436619718309856,55.49295774647887,1376.0,repeat
12386,182.0,0.0,0.489010989010989,0.0,-5.5,-8.52371713657,0.0,61.690140845070424,34.38028169014085,2812.0,repeat
12387,168.0,0.0,0.7976190476190477,0.0,44.0,37.97585037463,0.0,55.08450704225352,39.54929577464789,954.0,repeat
12388,221.0,0.0,0.8235294117647058,0.0,73.5,53.47727082353,0.0,68.66197183098592,72.3943661971831,1022.0,repeat
12389,195.0,0.0,0.7230769230769231,0.0,36.5,28.70974048623,0.0,60.098591549295776,60.71830985915493,1610.0,repeat
12390,113.0,0.0,0.6283185840707964,0.0,8.0,6.56979577433,0.0,41.352112676056336,17.028169014084508,1656.0,repeat
12391,126.0,0.0,0.873015873015873,0.0,42.0,38.09183281553,0.0,46.46478873239437,75.05633802816901,720.0,repeat
12392,68.0,0.0,0.5,0.0,-4.0,-1.2944148088,0.0,23.830985915492956,27.183098591549296,894.0,repeat
12393,29.0,0.0,0.6206896551724138,0.0,3.0,0.84389034123,0.0,15.0,33.0,280.0,repeat
12394,602.0,0.0,0.9302325581395349,0.0,280.0,232.67079374993,0.0,63.971830985915496,72.78873239436619,891.0,repeat
12396,74.0,0.0,0.8648648648648649,0.0,24.0,21.71241889933,0.0,43.0,67.0,319.0,repeat
12397,35.0,0.0,0.8285714285714286,0.0,12.5,10.6921051274,0.0,8.636363636363637,31.69090909090909,76.0,repeat
12398,11.0,0.0,0.36363636363636365,0.0,-1.0,-2.1496414095,0.0,3.0,0.0,47.0,new
12399,93.0,0.0,0.8494623655913979,0.0,28.5,25.29217567953,0.0,39.90909090909091,78.76363636363637,327.0,repeat
12400,16.0,0.0,0.3125,0.0,-3.5,-4.1482229455,0.0,6.0,0.0,115.0,repeat
12401,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,5.0,0.0,29.0,new
12402,73.0,0.0,0.5342465753424658,0.0,-1.0,-3.2333711985,0.0,28.490909090909092,22.87272727272727,709.0,repeat
12403,14.0,0.0,0.0,0.0,-6.0,-7.4504432897,0.0,2.5272727272727273,0.0,97.0,repeat
12404,53.0,0.0,0.7735849056603774,0.0,13.0,11.1721455044,0.0,16.30909090909091,41.41818181818182,228.0,repeat
12405,18.0,0.0,0.4444444444444444,0.0,-2.5,-1.5943387422999997,0.0,8.090909090909092,53.163636363636364,97.0,repeat
12406,31.0,0.0,0.6129032258064516,0.0,2.5,2.2591218868999996,0.0,10.563636363636366,49.45454545454545,131.0,repeat
12407,40.0,0.0,0.625,0.0,3.0,2.75704708033,0.0,13.654545454545454,42.654545454545456,199.0,repeat
12408,116.0,0.0,0.8879310344827587,0.0,38.0,35.92519349723,0.0,39.18181818181818,77.25454545454545,348.0,repeat
12409,594.0,0.0,0.9040404040404041,0.0,261.0,216.57505744493,0.0,61.32727272727273,46.872727272727275,1074.0,repeat
12410,14.0,0.0,0.0,0.0,-6.0,-7.4504432897,0.0,2.5272727272727273,0.0,97.0,repeat
12411,116.0,0.0,0.7068965517241379,0.0,19.0,17.02754882743,0.0,49.236363636363635,65.7090909090909,607.0,repeat
12412,31.0,0.0,0.5161290322580645,0.0,2.5,-1.1079015307000004,0.0,10.563636363636366,37.09090909090909,199.0,repeat
12413,39.0,0.0,0.46153846153846156,0.0,-0.5,-3.61261438447,0.0,13.654545454545454,33.38181818181818,267.0,repeat
12414,9.0,0.0,0.0,0.0,-4.0,-4.733717924,0.0,5.0,0.0,29.0,new
12415,149.0,0.0,0.4899328859060403,0.0,-2.0,-7.761717926269999,0.0,44.654545454545456,37.49090909090909,1047.0,repeat
12416,12.0,0.0,0.5,0.0,-0.5,-0.2834351677,0.0,9.800000000000002,43.81818181818182,225.0,repeat
12417,89.0,0.0,0.9101123595505618,0.0,30.0,29.79721387143,0.0,26.818181818181817,86.34545454545454,123.0,repeat
12418,28.0,0.0,0.8571428571428571,0.0,8.5,8.1433630989,0.0,16.0,73.0,81.0,repeat
12419,51.0,0.0,0.7843137254901961,0.0,18.5,10.53220918953,0.0,17.70909090909091,77.49090909090908,157.0,repeat
12420,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,1.0,0.0,13.0,new
12421,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,1.0,0.0,13.0,new
12422,11.0,0.0,0.45454545454545453,0.0,1.0,-1.1110795918999998,0.0,6.0,50.0,47.0,new
12423,14.0,0.0,0.0,0.0,-6.0,-7.4504432897,0.0,2.5272727272727273,0.0,97.0,repeat
12424,64.0,0.0,0.90625,0.0,26.5,21.3088367702,0.0,21.254545454545454,71.07272727272728,178.0,repeat
12425,14.0,0.0,0.0,0.0,-6.0,-7.4504432897,0.0,2.5272727272727273,0.0,97.0,repeat
12426,74.0,0.0,0.8378378378378378,0.0,17.0,18.60739756903,0.0,40.0,79.0,183.0,repeat
12427,34.0,0.0,0.8823529411764706,0.0,11.0,9.62328205333,0.0,21.0,80.0,81.0,repeat
12428,64.0,0.0,0.96875,0.0,27.5,26.6345178628,0.0,21.254545454545454,91.9090909090909,55.0,repeat
12429,139.0,0.0,0.7841726618705036,0.0,41.5,29.58707229283,0.0,45.14545454545455,59.09090909090909,660.0,repeat
12430,5.0,0.0,0.8,0.0,1.0,1.6822863318999999,0.0,1.0,0.0,13.0,new
12432,38.0,0.0,0.6052631578947368,0.0,4.0,2.8799690307,0.0,23.0,19.0,421.0,repeat
12434,152.0,0.0,0.743421052631579,0.0,46.0,27.83082389273,0.0,39.60606060606061,58.333333333333336,878.0,repeat
12436,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.5757575757575757,19.0,104.0,new
12437,732.0,0.0,0.2896174863387978,0.0,-186.5,-160.87178277937,0.0,96.54545454545455,36.36363636363637,3364.0,repeat
12438,29.0,0.0,0.8275862068965517,0.0,10.0,6.9450532637,0.0,7.757575757575758,57.57575757575758,28.0,repeat
12439,5.0,0.0,0.0,0.0,-2.0,-2.7167253657,0.0,2.0,0.0,0.0,new
12440,53.0,0.0,0.7924528301886793,0.0,16.0,12.6347863228,0.0,14.06060606060606,56.09090909090909,236.0,repeat
12441,17.0,0.0,0.5294117647058824,0.0,1.5,-0.5352815023699999,0.0,6.2727272727272725,63.03030303030303,122.0,repeat
12442,6.0,0.0,0.0,0.0,-3.0,-2.7397401826,0.0,5.0,0.0,46.0,new
12443,61.0,0.0,0.6557377049180327,0.0,14.5,6.4830384558,0.0,15.666666666666666,61.333333333333336,328.0,repeat
12445,721.0,0.0,0.7045769764216366,0.0,153.0,99.14523188663,0.0,89.81818181818181,64.54545454545455,1738.0,repeat
12446,6.0,0.0,0.0,0.0,-3.0,-2.7397401826,0.0,5.0,0.0,46.0,new
12447,117.0,0.0,0.8717948717948718,0.0,50.5,35.73290735013,0.0,33.18181818181818,71.42424242424242,520.0,repeat
12448,36.0,0.0,0.4722222222222222,0.0,-2.5,-1.0559007855000002,0.0,9.454545454545455,36.84848484848485,264.0,repeat
12449,59.0,0.0,0.7966101694915254,0.0,18.5,14.774027854,0.0,16.727272727272727,68.42424242424242,254.0,repeat
12450,128.0,0.0,0.4765625,0.0,-4.5,-7.99327909327,0.0,33.333333333333336,17.242424242424242,1404.0,repeat
12451,619.0,0.0,0.5428109854604201,0.0,20.5,39.4654206152,0.0,63.78787878787879,25.878787878787882,2580.0,repeat
12452,13.0,0.0,0.5384615384615384,0.0,-1.5,-1.2302083721000001,0.0,7.000000000000002,29.0,162.0,repeat
12453,713.0,0.0,0.6619915848527349,0.0,102.0,68.76122092773001,0.0,86.72727272727273,49.81818181818182,2410.0,repeat
12455,47.0,0.0,0.723404255319149,0.0,9.0,7.1793030272000005,0.0,18.545454545454547,45.303030303030305,528.0,repeat
12456,46.0,0.0,0.41304347826086957,0.0,3.0,-6.192900913,0.0,10.636363636363637,21.87878787878788,408.0,repeat
12457,686.0,0.0,0.31341107871720114,0.0,-155.0,-134.94439732667,0.0,78.0909090909091,50.15151515151515,2076.0,repeat
12460,40.0,0.0,0.8,0.0,11.5,10.723264239599999,0.0,8.333333333333334,33.393939393939384,218.0,repeat
12461,22.0,0.0,0.7272727272727273,0.0,4.5,3.9183854986999997,0.0,15.0,40.0,130.0,repeat
